1.0,92.1963157972
2.0,86.6040314396
3.0,93.7041836963
4.0,85.0846922381
5.0,83.5501348218
6.0,83.0510954814
7.0,86.3967944889
8.0,85.4322492618
9.0,92.0834419784
10.0,84.2054041192
11.0,84.9952379455
12.0,90.7670873239
13.0,89.0818225506
14.0,83.424206293
15.0,86.64257148
16.0,88.2161772334
17.0,84.8634550452
18.0,92.7677281453
19.0,87.5957492226
20.0,83.839498965
21.0,88.7950318788
22.0,93.8064173603
23.0,88.7617337691
24.0,86.7153019816
25.0,93.8390810067
26.0,91.7654142083
27.0,83.7053096503
28.0,90.0540016337
29.0,88.3369955909
30.0,95.1514995778
31.0,84.6101602938
32.0,85.0654911959
33.0,95.3042332806
34.0,91.3959613044
35.0,92.3075086072
36.0,86.3403105413
37.0,95.275075698
38.0,93.5538907836
39.0,87.5590775248
40.0,87.4901395287
41.0,90.7828085309
42.0,87.4197619368
43.0,84.649552523
44.0,87.2797136686
45.0,88.9899023395
46.0,90.2864023681
47.0,85.6143203924
48.0,94.650355596
49.0,93.648038369
50.0,88.0717043781
51.0,85.8043697809
52.0,86.0922070145
53.0,85.7802895568
54.0,93.7795648091
55.0,93.9956765087
56.0,93.600276456
57.0,88.2066802599
58.0,83.6917133667
59.0,85.5884409447
60.0,91.1877534105
61.0,89.1514483626
62.0,93.4847173776
63.0,89.69000112
64.0,84.1330382762
65.0,93.9473646024
66.0,94.6533140848
67.0,87.6359134764
68.0,95.4711322622
69.0,90.3409428883
70.0,93.9617725423
71.0,92.6402342795
72.0,91.9789266013
73.0,83.8447906988
74.0,86.3959023282
75.0,85.311098857
76.0,88.2109602345
77.0,91.659165081
78.0,83.9494869405
79.0,88.2659661162
80.0,90.3165316895
81.0,91.0178699595
82.0,87.5239600841
83.0,85.7767466642
84.0,90.6789561672
85.0,83.0208814174
86.0,90.2565870797
87.0,93.9222222525
88.0,94.3269627316
89.0,88.6410368797
90.0,84.5971793505
91.0,94.9568828296
92.0,90.3622428609
93.0,84.4774266668
94.0,83.0967655645
95.0,95.2177320244
96.0,87.2538110933
97.0,83.9160834011
98.0,85.9813409447
99.0,94.0589380655
100.0,94.2302727726
101.0,83.5336636922
102.0,84.4657625026
103.0,94.7282667286
104.0,90.8705725161
105.0,92.353426239
106.0,89.9324339134
107.0,83.3464330044
108.0,89.7439309709
109.0,86.948909707
110.0,94.8193968437
111.0,86.6145021038
112.0,83.0241423923
113.0,89.7966214929
114.0,89.4995679648
115.0,84.1703877491
116.0,93.6445950305
117.0,84.9700701128
118.0,94.1401176368
119.0,85.0864896225
120.0,94.2713243179
121.0,93.0444553443
122.0,85.1856837148
123.0,88.305091338
124.0,87.3637291761
125.0,87.7750355381
126.0,91.5227315158
127.0,88.3489608695
128.0,95.5254094736
129.0,92.5470457345
130.0,90.724842623
131.0,94.5242739695
132.0,86.8632672265
133.0,91.3988386157
134.0,88.14123113
135.0,88.889734327
136.0,91.3811049747
137.0,90.8974193212
138.0,91.0905472211
139.0,93.5549481499
140.0,94.4227105117
141.0,86.4617010689
142.0,91.818290128
143.0,83.9020483749
144.0,87.580463649
145.0,86.9556133125
146.0,87.9465850601
147.0,87.8367547845
148.0,94.619823029
149.0,86.5112225278
150.0,85.2401888476
151.0,83.6652358851
152.0,91.1401469539
153.0,94.829174728
154.0,92.2545973767
155.0,94.4175979819
156.0,85.9035135163
157.0,90.9250459041
158.0,93.1453552417
159.0,90.4574774401
160.0,86.6441134433
161.0,93.9386537068
162.0,91.2060709007
163.0,92.9693818694
164.0,95.5462543293
165.0,90.0535301806
166.0,93.6980395729
167.0,92.7584847767
168.0,92.0373929381
169.0,91.6705371036
170.0,94.683076263
171.0,90.127981947
172.0,87.1342681866
173.0,95.1515049202
174.0,90.6703935281
175.0,93.1249002186
176.0,94.163528547
177.0,92.3948466934
178.0,87.7374570449
179.0,84.2470481091
180.0,90.7435092027
181.0,83.9793367947
182.0,93.0614476419
183.0,88.1855609599
184.0,95.0438590395
185.0,85.8973116678
186.0,91.674165301
187.0,87.8105435928
188.0,85.795026838
189.0,94.4204571918
190.0,90.5055526186
191.0,87.6888926483
192.0,87.0184815243
193.0,85.8379374808
194.0,88.0622666824
195.0,87.0657701827
196.0,83.9252274694
197.0,90.3014951184
198.0,84.278712069
199.0,91.3530228724
200.0,91.4077441451
201.0,93.8540230784
202.0,87.2033998704
203.0,95.3279773289
204.0,86.1393752518
205.0,93.977989992
206.0,89.3263826146
207.0,86.417935502
208.0,95.2877153786
209.0,83.6877850927
210.0,29.6503984312
211.0,92.1466793131
212.0,94.7385960199
213.0,93.2920842401
214.0,86.206199504
215.0,92.9081989477
216.0,95.2241146264
217.0,86.7152757984
218.0,93.7713211539
219.0,85.3547131638
220.0,90.4600748684
221.0,91.5630820022
222.0,89.1110914207
223.0,94.9349447683
224.0,90.7326118115
225.0,83.8861375284
226.0,94.0612934978
227.0,92.7182428132
228.0,88.5345228788
229.0,93.8270825664
230.0,84.8946552893
231.0,95.5033490946
232.0,91.2147180217
233.0,93.7013081771
234.0,89.6385613377
235.0,83.5587724325
236.0,83.0049550452
237.0,87.5262063894
238.0,87.2355430987
239.0,90.3944968486
240.0,84.9177105451
241.0,91.6552367701
242.0,88.6116861066
243.0,93.2886149577
244.0,86.8068081061
245.0,89.2032877021
246.0,86.3707264613
247.0,85.4943037874
248.0,89.2889547357
249.0,93.487240041
250.0,64.0544665415
251.0,84.1503800175
252.0,92.1105747032
253.0,87.5175115307
254.0,92.424974684
255.0,86.9217812201
256.0,95.4944473206
257.0,89.2660169252
258.0,89.5013530799
259.0,83.572635529
260.0,89.3384487971
261.0,86.8671737314
262.0,94.255279477
263.0,85.6043747257
264.0,83.0261940697
265.0,94.7570289711
266.0,94.3770973624
267.0,93.796310462
268.0,90.0565265716
269.0,84.5821794163
270.0,86.7002692938
271.0,95.3583424413
272.0,86.2478213811
273.0,83.9418767752
274.0,90.2080667448
275.0,91.1763983172
276.0,86.3657609484
277.0,88.4775290517
278.0,83.5393917471
279.0,83.1861958821
280.0,89.7254794242
281.0,91.6263246889
282.0,89.9859433368
283.0,92.0162856327
284.0,83.3684228781
285.0,85.2618453939
286.0,90.3683448144
287.0,92.4765380081
288.0,90.1005060893
289.0,94.802939432
290.0,87.908817539
291.0,93.2066666726
292.0,83.9370087377
293.0,92.7357604338
294.0,89.9872436147
295.0,86.703499961
296.0,83.6215509932
297.0,92.3273705745
298.0,93.4144994496
299.0,88.2542866066
300.0,93.1406728166
301.0,87.7821483248
302.0,90.7419253475
303.0,84.4465236962
304.0,88.1736458847
305.0,92.224539583
306.0,92.6928871646
307.0,90.4482859359
308.0,86.2002528268
309.0,89.4781751036
310.0,92.7194420501
311.0,94.3353960889
312.0,91.6820943868
313.0,93.9168158958
314.0,87.4039127062
315.0,92.7151156478
316.0,87.5918572757
317.0,86.733704568
318.0,84.3009023729
319.0,92.5515088218
320.0,85.1760863579
321.0,84.7557644775
322.0,83.8035946818
323.0,91.7699071812
324.0,92.9962743886
325.0,83.1587007069
326.0,90.5896875085
327.0,93.3932372964
328.0,89.4051959409
329.0,91.9469629613
330.0,89.6420953694
331.0,86.2882051603
332.0,90.2611739309
333.0,84.9078429753
334.0,93.5631686798
335.0,83.3978327591
336.0,87.938581999
337.0,84.2019629478
338.0,95.201905967
339.0,83.4273407382
340.0,45.335495917
341.0,84.8761405582
342.0,95.4481687612
343.0,84.8572582594
344.0,83.2796832509
345.0,89.9402625756
346.0,86.0854620955
347.0,86.8506283598
348.0,92.4339440831
349.0,83.312203729
350.0,83.0457347105
351.0,89.7655511117
352.0,85.7840577843
353.0,90.5822063814
354.0,83.3577275969
355.0,90.1571346107
356.0,90.3181316434
357.0,83.5837117194
358.0,92.2057577804
359.0,88.4058840187
360.0,91.1303258327
361.0,84.0378130861
362.0,94.4196492422
363.0,85.5267458787
364.0,84.8948117903
365.0,85.2497306784
366.0,92.9938917684
367.0,87.9573649321
368.0,83.5093115539
369.0,86.3808175343
370.0,84.8966175926
371.0,88.4806879346
372.0,93.6719123723
373.0,94.7588656555
374.0,91.6605351879
375.0,84.5370346619
376.0,85.4092711084
377.0,94.5877698801
378.0,90.6785257092
379.0,83.9102017473
380.0,36.6197328978
381.0,27.5628558999
382.0,28.6198168019
383.0,28.3587725431
384.0,53.6003264514
385.0,29.8882122259
386.0,48.6897165694
387.0,29.9394722408
388.0,58.6890650756
389.0,31.0997681381
390.0,54.7411907167
391.0,48.7070315589
392.0,56.3768631592
393.0,52.2133737741
394.0,49.5723757784
395.0,57.1565474169
396.0,31.8683450238
397.0,45.097592933
398.0,33.7980332774
399.0,58.6094278704
400.0,33.2976954697
401.0,31.325477212
402.0,41.3352920232
403.0,32.4534374458
404.0,47.0091809887
405.0,45.221767489
406.0,51.3485791143
407.0,35.0057299459
408.0,45.726981551
409.0,43.6442620999
410.0,53.5795444273
411.0,47.7942740983
412.0,58.0811463392
413.0,54.9791820132
414.0,38.6748900033
415.0,56.184973381
416.0,59.0524932991
417.0,47.1786430515
418.0,49.330728151
419.0,27.8174187401
420.0,37.4120775217
421.0,58.3659267802
422.0,23.2679949656
423.0,39.4324736712
424.0,29.55514228
425.0,53.2608063083
426.0,28.4480285781
427.0,36.405082984
428.0,46.4101917421
429.0,44.6410940344
430.0,58.4699248539
431.0,57.2202369801
432.0,28.8625920263
433.0,39.3379137301
434.0,22.1014281408
435.0,41.838980412
436.0,35.0991494249
437.0,24.2052858111
438.0,48.3071615917
439.0,32.8416345036
440.0,38.2342984308
441.0,56.5611408668
442.0,30.6872650612
443.0,51.9238521396
444.0,59.3703807046
445.0,36.443057604
446.0,29.2228627904
447.0,35.999582736
448.0,29.7092186739
449.0,42.9519085674
450.0,25.4469670857
451.0,52.1026897097
452.0,42.7024138461
453.0,23.6584797016
454.0,41.7328394295
455.0,59.4846396229
456.0,33.2354974509
457.0,51.1551909209
458.0,43.6236399084
459.0,36.4249258194
460.0,23.7893756756
461.0,84.5847805426
462.0,95.1361716644
463.0,88.4748404895
464.0,89.716710054
465.0,83.3608018432
466.0,83.2110764568
467.0,83.8949412582
468.0,92.068881936
469.0,87.2108522254
470.0,22.153202846
471.0,88.6651904727
472.0,84.2255372646
473.0,88.8795602007
474.0,94.5818348331
475.0,92.094139627
476.0,86.6337835261
477.0,87.0604829003
478.0,94.3655142525
479.0,89.6227300499
480.0,91.8324734955
481.0,89.5598936941
482.0,94.6195753758
483.0,93.7338014445
484.0,88.6264441889
485.0,87.494314422
486.0,95.1868365828
487.0,90.4945808583
488.0,83.481887351
489.0,91.94102861
490.0,84.7680639676
491.0,91.3337292406
492.0,91.2636240915
493.0,83.2405367274
494.0,93.3677760779
495.0,91.8240536095
496.0,90.710602107
497.0,86.3979469515
498.0,88.3063865494
499.0,86.5473151323
500.0,90.4729578256
501.0,89.1617200678
502.0,90.3549893313
503.0,91.0142307737
504.0,90.3387281858
505.0,87.8549880408
506.0,84.053041754
507.0,92.7125987461
508.0,92.4974365012
509.0,94.6173125924
510.0,14.8761742402
511.0,94.6808039397
512.0,90.814929468
513.0,86.8191919623
514.0,83.6481061545
515.0,89.4978683815
516.0,88.7751099711
517.0,94.2764787489
518.0,89.0417248615
519.0,95.199248803
520.0,92.4870323689
521.0,90.0420060679
522.0,92.4978857031
523.0,91.1515823029
524.0,93.9525858134
525.0,84.7027786273
526.0,86.7923976156
527.0,94.6341819105
528.0,85.9992780853
529.0,93.9081424971
530.0,92.5797719912
531.0,88.0772171053
532.0,85.9251974184
533.0,93.6349855737
534.0,84.3074303388
535.0,95.2744991132
536.0,90.7183691042
